MatchID,Team,Opponent,Innings,PlayerID,Role,Runs,Balls,4s,6s,StrikeRate,Dismissal,PlayerName
62,Andhra,Saurashtra,2,7,Batter,45,60,6,1,75,Caught,Nikhil_AP
62,Andhra,Saurashtra,2,8,Batter,46,68,1,1,67.65,Run Out,Rohan_AP
62,Andhra,Saurashtra,2,12,Bowler,14,22,3,0,63.64,Caught,Sarthak_AP
62,Andhra,Saurashtra,2,18,All-rounder,0,1,0,0,0,Bowled,Aniket_AP
62,Andhra,Saurashtra,2,14,Bowler,38,71,9,0,53.52,LBW,Neeraj_AP
62,Andhra,Saurashtra,2,3,Batter,7,8,0,0,87.5,Caught,Ishan_AP
62,Andhra,Saurashtra,2,11,Bowler,6,8,0,0,75,Stumped,Manav_AP
62,Andhra,Saurashtra,2,19,All-rounder,0,1,0,0,0,Not Out,Shreyas_AP
62,Saurashtra,Andhra,2,726,Batter,62,115,1,0,53.91,LBW,Karthik_SA
62,Saurashtra,Andhra,2,723,Batter,39,46,4,1,84.78,Bowled,Ishan_SA
62,Saurashtra,Andhra,2,728,Batter,23,30,4,0,76.67,Caught,Rohan_SA
62,Saurashtra,Andhra,2,744,Wicket Keeper,21,30,5,0,70,Run Out,Pranav_SA
62,Saurashtra,Andhra,2,743,Wicket Keeper,21,33,4,0,63.64,Caught,Ishan_SA
62,Saurashtra,Andhra,2,721,Batter,5,9,1,0,55.56,Bowled,Gautham_SA
62,Saurashtra,Andhra,2,735,Bowler,22,40,1,0,55,LBW,Vivek_SA
62,Saurashtra,Andhra,2,729,Bowler,51,60,6,3,85,Caught,Aditya_SA
62,Saurashtra,Andhra,2,740,All-rounder,9,12,0,0,75,Stumped,Abhinav_SA
62,Saurashtra,Andhra,2,739,All-rounder,44,63,7,1,69.84,Caught,Shreyas_SA
62,Saurashtra,Andhra,2,738,All-rounder,29,45,6,0,64.44,Not Out,Aniket_SA
63,Rajasthan,Uttar Pradesh,1,708,Bowler,30,47,5,1,63.83,LBW,Sarthak_RJ
63,Rajasthan,Uttar Pradesh,1,700,Batter,50,85,1,1,58.82,Bowled,Pranav_RJ
63,Rajasthan,Uttar Pradesh,1,705,Bowler,53,96,1,2,55.21,Caught,Aditya_RJ
63,Rajasthan,Uttar Pradesh,1,707,Bowler,30,35,5,0,85.71,Run Out,Manav_RJ
63,Rajasthan,Uttar Pradesh,1,702,Batter,64,82,3,0,78.05,Caught,Karthik_RJ
63,Rajasthan,Uttar Pradesh,1,713,All-rounder,65,92,1,3,70.65,Bowled,Rahul_RJ
63,Rajasthan,Uttar Pradesh,1,717,All-rounder,25,39,5,0,64.1,LBW,Gautham_RJ
63,Rajasthan,Uttar Pradesh,1,715,All-rounder,40,67,1,1,59.7,Caught,Shreyas_RJ
63,Rajasthan,Uttar Pradesh,1,699,Batter,47,85,5,1,55.29,Stumped,Ishan_RJ
63,Rajasthan,Uttar Pradesh,1,716,All-rounder,25,48,0,1,52.08,Caught,Abhinav_RJ
63,Rajasthan,Uttar Pradesh,1,703,Batter,12,15,1,0,80,Not Out,Nikhil_RJ
63,Uttar Pradesh,Rajasthan,1,879,Bowler,97,171,3,3,56.73,LBW,Vivek_UP
63,Uttar Pradesh,Rajasthan,1,886,All-rounder,70,132,10,3,53.03,Bowled,Arjun_UP
63,Uttar Pradesh,Rajasthan,1,888,Wicket Keeper,2,2,0,0,100,Caught,Pranav_UP
63,Uttar Pradesh,Rajasthan,1,873,Bowler,8,11,1,0,72.73,Run Out,Aditya_UP
63,Uttar Pradesh,Rajasthan,1,870,Batter,37,55,4,1,67.27,Caught,Karthik_UP
63,Uttar Pradesh,Rajasthan,1,881,All-rounder,87,140,4,3,62.14,Bowled,Rahul_UP
63,Uttar Pradesh,Rajasthan,1,867,Batter,40,70,6,1,57.14,LBW,Ishan_UP
63,Uttar Pradesh,Rajasthan,1,866,Batter,15,28,3,0,53.57,Caught,Arjun_UP
63,Uttar Pradesh,Rajasthan,1,872,Batter,26,31,4,1,83.87,Stumped,Rohan_UP
63,Uttar Pradesh,Rajasthan,1,868,Batter,14,19,3,0,73.68,Caught,Pranav_UP
63,Uttar Pradesh,Rajasthan,1,865,Batter,76,111,1,2,68.47,Not Out,Gautham_UP
63,Rajasthan,Uttar Pradesh,2,701,Batter,66,102,10,2,64.71,Stumped,Dev_RJ
63,Rajasthan,Uttar Pradesh,2,717,All-rounder,17,28,3,0,60.71,Caught,Gautham_RJ
63,Rajasthan,Uttar Pradesh,2,708,Bowler,62,112,7,1,55.36,LBW,Sarthak_RJ
63,Rajasthan,Uttar Pradesh,2,709,Bowler,22,42,2,1,52.38,Bowled,Harsh_RJ
63,Rajasthan,Uttar Pradesh,2,714,All-rounder,60,76,1,0,78.95,Caught,Aniket_RJ
63,Rajasthan,Uttar Pradesh,2,711,Bowler,29,40,5,0,72.5,Run Out,Vivek_RJ
63,Rajasthan,Uttar Pradesh,2,715,All-rounder,10,15,0,0,66.67,Caught,Shreyas_RJ
63,Rajasthan,Uttar Pradesh,2,700,Batter,47,78,1,1,60.26,Bowled,Pranav_RJ
63,Rajasthan,Uttar Pradesh,2,705,Bowler,22,39,1,0,56.41,LBW,Aditya_RJ
63,Rajasthan,Uttar Pradesh,2,712,All-rounder,8,15,2,0,53.33,Caught,Sai_RJ
63,Rajasthan,Uttar Pradesh,2,720,Wicket Keeper,20,25,0,0,80,Not Out,Pranav_RJ
63,Uttar Pradesh,Rajasthan,2,869,Batter,58,101,3,2,57.43,Stumped,Dev_UP
63,Uttar Pradesh,Rajasthan,2,867,Batter,31,58,1,1,53.45,Caught,Ishan_UP
63,Uttar Pradesh,Rajasthan,2,875,Bowler,57,68,3,2,83.82,LBW,Manav_UP
63,Uttar Pradesh,Rajasthan,2,878,Bowler,32,43,3,0,74.42,Bowled,Neeraj_UP
63,Uttar Pradesh,Rajasthan,2,879,Bowler,53,77,1,2,68.83,Caught,Vivek_UP
63,Uttar Pradesh,Rajasthan,2,880,All-rounder,10,16,2,0,62.5,Run Out,Sai_UP
63,Uttar Pradesh,Rajasthan,2,883,All-rounder,51,88,7,1,57.95,Caught,Shreyas_UP
63,Uttar Pradesh,Rajasthan,2,884,All-rounder,8,15,0,0,53.33,Bowled,Abhinav_UP
63,Uttar Pradesh,Rajasthan,2,865,Batter,28,33,0,1,84.85,LBW,Gautham_UP
63,Uttar Pradesh,Rajasthan,2,886,All-rounder,53,69,3,1,76.81,Caught,Arjun_UP
63,Uttar Pradesh,Rajasthan,2,870,Batter,13,19,0,0,68.42,Not Out,Karthik_UP
64,Himachal Pradesh,Jammu & Kashmir,1,294,Batter,34,43,0,0,79.07,LBW,Karthik_HP
64,Himachal Pradesh,Jammu & Kashmir,1,308,All-rounder,65,90,6,3,72.22,Bowled,Abhinav_HP
64,Himachal Pradesh,Jammu & Kashmir,1,309,All-rounder,12,18,1,0,66.67,Caught,Gautham_HP
64,Himachal Pradesh,Jammu & Kashmir,1,304,All-rounder,45,74,2,2,60.81,Run Out,Sai_HP
64,Himachal Pradesh,Jammu & Kashmir,1,289,Batter,68,121,7,3,56.2,Caught,Gautham_HP
64,Himachal Pradesh,Jammu & Kashmir,1,298,Bowler,44,84,6,0,52.38,Bowled,Yash_HP
64,Himachal Pradesh,Jammu & Kashmir,1,306,All-rounder,61,76,5,1,80.26,LBW,Aniket_HP
64,Himachal Pradesh,Jammu & Kashmir,1,291,Batter,3,4,0,0,75,Caught,Ishan_HP
64,Himachal Pradesh,Jammu & Kashmir,1,297,Bowler,63,95,10,2,66.32,Stumped,Aditya_HP
64,Himachal Pradesh,Jammu & Kashmir,1,307,All-rounder,5,8,0,0,62.5,Caught,Shreyas_HP
64,Himachal Pradesh,Jammu & Kashmir,1,301,Bowler,18,32,3,0,56.25,Not Out,Harsh_HP
64,Jammu & Kashmir,Himachal Pradesh,1,357,All-rounder,28,34,5,1,82.35,Caught,Gautham_JK
64,Jammu & Kashmir,Himachal Pradesh,1,340,Batter,17,23,2,1,73.91,Bowled,Pranav_JK
64,Jammu & Kashmir,Himachal Pradesh,1,341,Batter,11,16,2,0,68.75,LBW,Dev_JK
64,Jammu & Kashmir,Himachal Pradesh,1,342,Batter,32,51,5,1,62.75,Caught,Karthik_JK
64,Jammu & Kashmir,Himachal Pradesh,1,351,Bowler,0,1,0,0,0,Stumped,Vivek_JK
64,Jammu & Kashmir,Himachal Pradesh,1,347,Bowler,31,57,2,1,54.39,Caught,Manav_JK
64,Jammu & Kashmir,Himachal Pradesh,1,353,All-rounder,0,1,0,0,0,LBW,Rahul_JK
64,Jammu & Kashmir,Himachal Pradesh,1,355,All-rounder,16,21,3,0,76.19,Bowled,Shreyas_JK
64,Jammu & Kashmir,Himachal Pradesh,1,344,Batter,30,43,5,0,69.77,Caught,Rohan_JK
64,Jammu & Kashmir,Himachal Pradesh,1,345,Bowler,18,28,1,0,64.29,Run Out,Aditya_JK
64,Jammu & Kashmir,Himachal Pradesh,1,339,Batter,15,26,1,0,57.69,Not Out,Ishan_JK
64,Himachal Pradesh,Jammu & Kashmir,2,296,Batter,51,63,7,0,80.95,Stumped,Rohan_HP
64,Himachal Pradesh,Jammu & Kashmir,2,301,Bowler,54,74,7,2,72.97,Caught,Harsh_HP
64,Himachal Pradesh,Jammu & Kashmir,2,297,Bowler,8,12,1,0,66.67,LBW,Aditya_HP
64,Himachal Pradesh,Jammu & Kashmir,2,299,Bowler,57,93,3,2,61.29,Bowled,Manav_HP
64,Himachal Pradesh,Jammu & Kashmir,2,300,Bowler,0,1,0,0,0,Caught,Sarthak_HP
64,Himachal Pradesh,Jammu & Kashmir,2,292,Batter,37,70,5,1,52.86,Run Out,Pranav_HP
64,Himachal Pradesh,Jammu & Kashmir,2,312,Wicket Keeper,8,10,1,0,80,Caught,Pranav_HP
64,Himachal Pradesh,Jammu & Kashmir,2,303,Bowler,58,78,4,1,74.36,Bowled,Vivek_HP
64,Himachal Pradesh,Jammu & Kashmir,2,289,Batter,13,19,0,1,68.42,LBW,Gautham_HP
64,Himachal Pradesh,Jammu & Kashmir,2,295,Batter,28,45,4,1,62.22,Caught,Nikhil_HP
64,Himachal Pradesh,Jammu & Kashmir,2,290,Batter,51,89,2,0,57.3,Not Out,Arjun_HP
64,Jammu & Kashmir,Himachal Pradesh,2,354,All-rounder,41,48,4,0,85.42,Caught,Aniket_JK
64,Jammu & Kashmir,Himachal Pradesh,2,355,All-rounder,18,24,4,0,75,Run Out,Shreyas_JK
64,Jammu & Kashmir,Himachal Pradesh,2,347,Bowler,58,84,0,0,69.05,Caught,Manav_JK
64,Jammu & Kashmir,Himachal Pradesh,2,357,All-rounder,23,36,1,0,63.89,Bowled,Gautham_JK
64,Jammu & Kashmir,Himachal Pradesh,2,338,Batter,4,7,0,0,57.14,LBW,Arjun_JK
64,Jammu & Kashmir,Himachal Pradesh,2,349,Bowler,61,112,8,3,54.46,Caught,Harsh_JK
64,Jammu & Kashmir,Himachal Pradesh,2,356,All-rounder,45,52,2,0,86.54,Stumped,Abhinav_JK
64,Jammu & Kashmir,Himachal Pradesh,2,343,Batter,48,62,6,2,77.42,Caught,Nikhil_JK
64,Jammu & Kashmir,Himachal Pradesh,2,359,Wicket Keeper,52,74,2,2,70.27,LBW,Ishan_JK
64,Jammu & Kashmir,Himachal Pradesh,2,353,All-rounder,21,33,3,1,63.64,Bowled,Rahul_JK
64,Jammu & Kashmir,Himachal Pradesh,2,341,Batter,45,76,2,1,59.21,Not Out,Dev_JK
65,Nagaland,Goa,1,578,Batter,46,63,7,1,73.02,Bowled,Arjun_NL
65,Nagaland,Goa,1,577,Batter,71,107,6,0,66.36,Caught,Gautham_NL
65,Nagaland,Goa,1,595,All-rounder,7,11,0,0,63.64,Run Out,Shreyas_NL
65,Nagaland,Goa,1,581,Batter,63,111,11,2,56.76,Caught,Dev_NL
65,Nagaland,Goa,1,599,Wicket Keeper,24,45,1,0,53.33,Bowled,Ishan_NL
65,Nagaland,Goa,1,598,All-rounder,25,31,1,0,80.65,LBW,Arjun_NL
65,Nagaland,Goa,1,589,Bowler,29,39,1,0,74.36,Caught,Harsh_NL
65,Nagaland,Goa,1,580,Batter,65,96,9,0,67.71,Stumped,Pranav_NL
65,Nagaland,Goa,1,587,Bowler,37,60,9,0,61.67,Caught,Manav_NL
65,Nagaland,Goa,1,582,Batter,67,117,5,0,57.26,LBW,Karthik_NL
65,Nagaland,Goa,1,592,All-rounder,4,7,0,0,57.14,Not Out,Sai_NL
65,Goa,Nagaland,1,228,Bowler,58,78,3,1,74.36,Caught,Sarthak_GA
65,Goa,Nagaland,1,223,Batter,0,1,0,0,0,LBW,Nikhil_GA
65,Goa,Nagaland,1,220,Batter,34,55,5,1,61.82,Bowled,Pranav_GA
65,Goa,Nagaland,1,234,All-rounder,59,103,6,2,57.28,Caught,Aniket_GA
65,Goa,Nagaland,1,233,All-rounder,22,41,5,0,53.66,Run Out,Rahul_GA
65,Goa,Nagaland,1,219,Batter,46,55,6,0,83.64,Caught,Ishan_GA
65,Goa,Nagaland,1,225,Bowler,16,21,0,0,76.19,Bowled,Aditya_GA
65,Goa,Nagaland,1,238,All-rounder,16,23,2,0,69.57,LBW,Arjun_GA
65,Goa,Nagaland,1,232,All-rounder,57,91,1,1,62.64,Caught,Sai_GA
65,Goa,Nagaland,1,221,Batter,19,33,2,1,57.58,Stumped,Dev_GA
65,Goa,Nagaland,1,229,Bowler,49,91,5,2,53.85,Not Out,Harsh_GA
65,Nagaland,Goa,2,593,All-rounder,25,34,4,1,73.53,Caught,Rahul_NL
65,Nagaland,Goa,2,583,Batter,45,67,1,0,67.16,LBW,Nikhil_NL
65,Nagaland,Goa,2,594,All-rounder,51,82,1,0,62.2,Bowled,Aniket_NL
65,Nagaland,Goa,2,595,All-rounder,45,78,6,2,57.69,Caught,Shreyas_NL
65,Nagaland,Goa,2,586,Bowler,51,95,4,2,53.68,Run Out,Yash_NL
65,Nagaland,Goa,2,589,Bowler,29,35,4,0,82.86,Caught,Harsh_NL
65,Nagaland,Goa,2,600,Wicket Keeper,17,23,1,0,73.91,Bowled,Pranav_NL
65,Nagaland,Goa,2,585,Bowler,4,6,0,0,66.67,LBW,Aditya_NL
65,Nagaland,Goa,2,580,Batter,28,45,6,0,62.22,Caught,Pranav_NL
65,Nagaland,Goa,2,587,Bowler,52,89,5,2,58.43,Stumped,Manav_NL
65,Nagaland,Goa,2,596,All-rounder,38,70,7,1,54.29,Not Out,Abhinav_NL
65,Goa,Nagaland,2,228,Bowler,37,49,6,1,75.51,Caught,Sarthak_GA
65,Goa,Nagaland,2,225,Bowler,1,1,0,0,100,Stumped,Aditya_GA
65,Goa,Nagaland,2,222,Batter,50,80,6,1,62.5,Caught,Karthik_GA
65,Goa,Nagaland,2,232,All-rounder,13,22,1,1,59.09,LBW,Sai_GA
65,Goa,Nagaland,2,229,Bowler,32,59,2,1,54.24,Bowled,Harsh_GA
65,Goa,Nagaland,2,239,Wicket Keeper,5,6,1,0,83.33,Caught,Ishan_GA
65,Goa,Nagaland,2,236,All-rounder,37,48,4,1,77.08,Run Out,Abhinav_GA
65,Goa,Nagaland,2,231,Bowler,42,60,6,1,70,Caught,Vivek_GA
65,Goa,Nagaland,2,238,All-rounder,30,47,3,0,63.83,Bowled,Arjun_GA
65,Goa,Nagaland,2,240,Wicket Keeper,52,88,2,0,59.09,LBW,Pranav_GA
65,Goa,Nagaland,2,217,Batter,24,44,6,0,54.55,Not Out,Gautham_GA
66,Kerala,Uttarakhand,1,430,All-rounder,3,4,0,0,75,Run Out,Arjun_KL
66,Kerala,Uttarakhand,1,427,All-rounder,4,5,1,0,80,Caught,Shreyas_KL
66,Kerala,Uttarakhand,1,418,Bowler,23,33,1,0,69.7,Bowled,Yash_KL
66,Kerala,Uttarakhand,1,426,All-rounder,26,41,2,0,63.41,LBW,Aniket_KL
66,Kerala,Uttarakhand,1,421,Bowler,34,58,2,1,58.62,Caught,Harsh_KL
66,Kerala,Uttarakhand,1,423,Bowler,16,29,0,1,55.17,Stumped,Vivek_KL
66,Kerala,Uttarakhand,1,417,Bowler,53,62,7,1,85.48,Caught,Aditya_KL
66,Kerala,Uttarakhand,1,419,Bowler,16,21,4,0,76.19,LBW,Manav_KL
66,Kerala,Uttarakhand,1,416,Batter,46,66,4,0,69.7,Bowled,Rohan_KL
66,Kerala,Uttarakhand,1,424,All-rounder,19,30,4,0,63.33,Caught,Sai_KL
66,Kerala,Uttarakhand,1,429,All-rounder,17,29,4,0,58.62,Not Out,Gautham_KL
66,Uttarakhand,Kerala,1,846,Batter,17,22,1,0,77.27,Caught,Karthik_UK
66,Uttarakhand,Kerala,1,853,Bowler,9,13,2,0,69.23,Bowled,Harsh_UK
66,Uttarakhand,Kerala,1,843,Batter,20,31,4,0,64.52,LBW,Ishan_UK
66,Uttarakhand,Kerala,1,844,Batter,7,12,0,0,58.33,Caught,Pranav_UK
66,Uttarakhand,Kerala,1,854,Bowler,63,115,8,2,54.78,Stumped,Neeraj_UK
66,Uttarakhand,Kerala,1,852,Bowler,19,22,3,0,86.36,Caught,Sarthak_UK
66,Uttarakhand,Kerala,1,851,Bowler,65,83,4,2,78.31,LBW,Manav_UK
66,Uttarakhand,Kerala,1,845,Batter,65,92,6,2,70.65,Bowled,Dev_UK
66,Uttarakhand,Kerala,1,857,All-rounder,68,105,5,0,64.76,Caught,Rahul_UK
66,Uttarakhand,Kerala,1,847,Batter,41,68,10,0,60.29,Run Out,Nikhil_UK
66,Uttarakhand,Kerala,1,849,Bowler,35,63,2,1,55.56,Not Out,Aditya_UK
66,Kerala,Uttarakhand,2,421,Bowler,9,11,0,0,81.82,Bowled,Harsh_KL
66,Kerala,Uttarakhand,2,424,All-rounder,25,32,1,0,78.13,Caught,Sai_KL
66,Kerala,Uttarakhand,2,409,Batter,24,34,4,0,70.59,Run Out,Gautham_KL
66,Kerala,Uttarakhand,2,415,Batter,1,2,0,0,50,Caught,Nikhil_KL
66,Kerala,Uttarakhand,2,432,Wicket Keeper,1,2,0,0,50,Bowled,Pranav_KL
66,Kerala,Uttarakhand,2,427,All-rounder,8,15,1,0,53.33,LBW,Shreyas_KL
66,Kerala,Uttarakhand,2,422,Bowler,16,18,4,0,88.89,Caught,Neeraj_KL
66,Kerala,Uttarakhand,2,412,Batter,33,42,1,0,78.57,Stumped,Pranav_KL
66,Kerala,Uttarakhand,2,430,All-rounder,33,47,1,0,70.21,Caught,Arjun_KL
66,Kerala,Uttarakhand,2,418,Bowler,19,29,0,0,65.52,LBW,Yash_KL
66,Kerala,Uttarakhand,2,423,Bowler,35,58,0,0,60.34,Not Out,Vivek_KL
66,Uttarakhand,Kerala,2,852,Bowler,22,28,3,1,78.57,Caught,Sarthak_UK
66,Uttarakhand,Kerala,2,850,Bowler,8,11,1,0,72.73,Run Out,Yash_UK
66,Uttarakhand,Kerala,2,854,Bowler,71,109,4,0,65.14,Caught,Neeraj_UK
66,Uttarakhand,Kerala,2,849,Bowler,18,30,1,0,60,Bowled,Aditya_UK
66,Uttarakhand,Kerala,2,844,Batter,35,63,2,0,55.56,LBW,Pranav_UK
66,Uttarakhand,Kerala,2,860,All-rounder,70,135,10,0,51.85,Caught,Abhinav_UK
66,Uttarakhand,Kerala,2,841,Batter,23,29,1,0,79.31,Stumped,Gautham_UK
66,Uttarakhand,Kerala,2,859,All-rounder,18,25,4,0,72,Caught,Shreyas_UK
66,Uttarakhand,Kerala,2,843,Batter,19,29,2,0,65.52,LBW,Ishan_UK
66,Uttarakhand,Kerala,2,847,Batter,68,112,7,2,60.71,Bowled,Nikhil_UK
66,Uttarakhand,Kerala,2,853,Bowler,4,7,0,0,57.14,Not Out,Harsh_UK
67,Goa,Meghalaya,1,231,Bowler,24,31,0,1,77.42,Run Out,Vivek_GA
67,Goa,Meghalaya,1,218,Batter,37,53,0,1,69.81,Caught,Arjun_GA
67,Goa,Meghalaya,1,219,Batter,25,39,3,1,64.1,Bowled,Ishan_GA
67,Goa,Meghalaya,1,225,Bowler,30,50,5,1,60,LBW,Aditya_GA
67,Goa,Meghalaya,1,230,Bowler,35,63,4,1,55.56,Caught,Neeraj_GA
67,Goa,Meghalaya,1,222,Batter,12,23,0,1,52.17,Stumped,Karthik_GA
67,Goa,Meghalaya,1,240,Wicket Keeper,5,6,0,0,83.33,Caught,Pranav_GA
67,Goa,Meghalaya,1,221,Batter,26,36,1,1,72.22,LBW,Dev_GA
67,Goa,Meghalaya,1,223,Batter,4,6,1,0,66.67,Bowled,Nikhil_GA
67,Goa,Meghalaya,1,237,All-rounder,26,43,1,1,60.47,Caught,Gautham_GA
67,Goa,Meghalaya,1,238,All-rounder,4,7,0,0,57.14,Not Out,Arjun_GA
67,Meghalaya,Goa,1,507,Batter,2,2,0,0,100,LBW,Ishan_ML
67,Meghalaya,Goa,1,522,All-rounder,20,27,5,0,74.07,Caught,Aniket_ML
67,Meghalaya,Goa,1,519,Bowler,71,105,11,2,67.62,Stumped,Vivek_ML
67,Meghalaya,Goa,1,511,Batter,7,11,0,0,63.64,Caught,Nikhil_ML
67,Meghalaya,Goa,1,526,All-rounder,19,33,1,1,57.58,LBW,Arjun_ML
67,Meghalaya,Goa,1,521,All-rounder,14,26,0,0,53.85,Bowled,Rahul_ML
67,Meghalaya,Goa,1,505,Batter,54,65,5,0,83.08,Caught,Gautham_ML
67,Meghalaya,Goa,1,518,Bowler,53,70,9,2,75.71,Run Out,Neeraj_ML
67,Meghalaya,Goa,1,525,All-rounder,14,20,3,0,70,Caught,Gautham_ML
67,Meghalaya,Goa,1,516,Bowler,56,89,0,1,62.92,Bowled,Sarthak_ML
67,Meghalaya,Goa,1,506,Batter,58,100,9,1,58,Not Out,Arjun_ML
67,Goa,Meghalaya,2,237,All-rounder,22,28,2,0,78.57,Bowled,Gautham_GA
67,Goa,Meghalaya,2,239,Wicket Keeper,78,109,6,2,71.56,Caught,Ishan_GA
67,Goa,Meghalaya,2,224,Batter,79,121,1,4,65.29,Run Out,Rohan_GA
67,Goa,Meghalaya,2,229,Bowler,14,23,1,0,60.87,Caught,Harsh_GA
67,Goa,Meghalaya,2,233,All-rounder,27,48,1,1,56.25,Bowled,Rahul_GA
67,Goa,Meghalaya,2,221,Batter,18,35,2,1,51.43,LBW,Dev_GA
67,Goa,Meghalaya,2,232,All-rounder,29,36,6,0,80.56,Caught,Sai_GA
67,Goa,Meghalaya,2,225,Bowler,32,44,4,1,72.73,Stumped,Aditya_GA
67,Goa,Meghalaya,2,235,All-rounder,79,119,9,2,66.39,Caught,Shreyas_GA
67,Goa,Meghalaya,2,228,Bowler,59,97,2,3,60.82,LBW,Sarthak_GA
67,Goa,Meghalaya,2,223,Batter,9,16,0,0,56.25,Not Out,Nikhil_GA
67,Meghalaya,Goa,2,526,All-rounder,21,25,0,0,84,Caught,Arjun_ML
67,Meghalaya,Goa,2,509,Batter,42,56,0,2,75,Bowled,Dev_ML
67,Meghalaya,Goa,2,517,Bowler,29,42,6,0,69.05,LBW,Harsh_ML
67,Meghalaya,Goa,2,505,Batter,33,52,4,0,63.46,Caught,Gautham_ML
67,Meghalaya,Goa,2,512,Batter,30,52,5,1,57.69,Stumped,Rohan_ML
67,Meghalaya,Goa,2,520,All-rounder,38,70,5,0,54.29,Caught,Sai_ML
67,Meghalaya,Goa,2,528,Wicket Keeper,10,12,1,0,83.33,LBW,Pranav_ML
67,Meghalaya,Goa,2,525,All-rounder,20,26,4,0,76.92,Bowled,Gautham_ML
67,Meghalaya,Goa,2,521,All-rounder,12,17,1,0,70.59,Caught,Rahul_ML
67,Meghalaya,Goa,2,516,Bowler,24,38,3,0,63.16,Run Out,Sarthak_ML
67,Meghalaya,Goa,2,519,Bowler,31,53,3,0,58.49,Not Out,Vivek_ML
68,Services,Arunachal Pradesh,1,758,Bowler,3,4,0,0,75,Caught,Neeraj_SV
68,Services,Arunachal Pradesh,1,768,Wicket Keeper,3,5,0,0,60,Bowled,Pranav_SV
68,Services,Arunachal Pradesh,1,764,All-rounder,25,42,1,1,59.52,LBW,Abhinav_SV
68,Services,Arunachal Pradesh,1,747,Batter,38,68,1,0,55.88,Caught,Ishan_SV
68,Services,Arunachal Pradesh,1,756,Bowler,9,17,1,0,52.94,Stumped,Sarthak_SV
68,Services,Arunachal Pradesh,1,750,Batter,0,1,0,0,0,Caught,Karthik_SV
68,Services,Arunachal Pradesh,1,760,All-rounder,39,54,6,0,72.22,LBW,Sai_SV
68,Services,Arunachal Pradesh,1,767,Wicket Keeper,3,5,0,0,60,Bowled,Ishan_SV
68,Services,Arunachal Pradesh,1,749,Batter,26,43,2,1,60.47,Caught,Dev_SV
68,Services,Arunachal Pradesh,1,748,Batter,35,62,6,1,56.45,Run Out,Pranav_SV
68,Services,Arunachal Pradesh,1,752,Batter,17,32,1,1,53.13,Not Out,Rohan_SV
68,Arunachal Pradesh,Services,1,46,All-rounder,12,18,0,0,66.67,Stumped,Arjun_AR
68,Arunachal Pradesh,Services,1,44,All-rounder,33,55,5,1,60,Caught,Abhinav_AR
68,Arunachal Pradesh,Services,1,45,All-rounder,30,54,4,0,55.56,LBW,Gautham_AR
68,Arunachal Pradesh,Services,1,31,Batter,36,69,4,0,52.17,Bowled,Nikhil_AR
68,Arunachal Pradesh,Services,1,40,All-rounder,16,20,1,0,80,Caught,Sai_AR
68,Arunachal Pradesh,Services,1,39,Bowler,13,18,2,0,72.22,Run Out,Vivek_AR
68,Arunachal Pradesh,Services,1,43,All-rounder,9,14,2,0,64.29,Caught,Shreyas_AR
68,Arunachal Pradesh,Services,1,29,Batter,20,33,3,1,60.61,Bowled,Dev_AR
68,Arunachal Pradesh,Services,1,36,Bowler,33,59,5,1,55.93,LBW,Sarthak_AR
68,Arunachal Pradesh,Services,1,42,All-rounder,31,59,1,1,52.54,Caught,Aniket_AR
68,Arunachal Pradesh,Services,1,27,Batter,9,11,2,0,81.82,Not Out,Ishan_AR
68,Services,Arunachal Pradesh,2,752,Batter,46,63,7,1,73.02,Caught,Rohan_SV
68,Services,Arunachal Pradesh,2,748,Batter,50,75,5,1,66.67,Run Out,Pranav_SV
68,Services,Arunachal Pradesh,2,764,All-rounder,9,15,2,0,60,Caught,Abhinav_SV
68,Services,Arunachal Pradesh,2,759,Bowler,9,16,2,0,56.25,Bowled,Vivek_SV
68,Services,Arunachal Pradesh,2,768,Wicket Keeper,23,44,1,0,52.27,LBW,Pranav_SV
68,Services,Arunachal Pradesh,2,761,All-rounder,41,50,7,0,82,Caught,Rahul_SV
68,Services,Arunachal Pradesh,2,754,Bowler,20,27,1,0,74.07,Stumped,Yash_SV
68,Services,Arunachal Pradesh,2,760,All-rounder,12,18,1,0,66.67,Caught,Sai_SV
68,Services,Arunachal Pradesh,2,758,Bowler,52,84,9,2,61.9,LBW,Neeraj_SV
68,Services,Arunachal Pradesh,2,749,Batter,62,109,3,2,56.88,Bowled,Dev_SV
68,Services,Arunachal Pradesh,2,767,Wicket Keeper,92,173,1,2,53.18,Not Out,Ishan_SV
68,Arunachal Pradesh,Services,2,25,Batter,32,50,0,1,64,Caught,Gautham_AR
68,Arunachal Pradesh,Services,2,29,Batter,29,49,6,0,59.18,LBW,Dev_AR
68,Arunachal Pradesh,Services,2,30,Batter,11,20,1,1,55,Bowled,Karthik_AR
68,Arunachal Pradesh,Services,2,33,Bowler,15,29,1,0,51.72,Caught,Aditya_AR
68,Arunachal Pradesh,Services,2,32,Batter,2,3,0,0,66.67,Run Out,Rohan_AR
68,Arunachal Pradesh,Services,2,47,Wicket Keeper,12,17,2,0,70.59,Caught,Ishan_AR
68,Arunachal Pradesh,Services,2,35,Bowler,6,9,1,0,66.67,Bowled,Manav_AR
68,Arunachal Pradesh,Services,2,39,Bowler,26,43,4,1,60.47,LBW,Vivek_AR
